step,current,temp,soc,soh
102,10.891477530835116,36.97909972869754,0.8296944704134892,1.0
103,7.291626986493791,36.312867996929434,0.8284791992490735,1.0
104,0.9352449644131444,35.19032802867109,0.8283233250883381,1.0
105,15.03356242227609,36.4313752168487,0.825817731351292,1.0
106,17.690723392242212,38.41785463657209,0.822869277452585,1.0
107,3.9260082667010754,37.23020458201693,0.8222149427414681,1.0
108,19.554848177904386,39.831104996424145,0.818955801378484,1.0
109,9.137896779258675,39.18300607226559,0.817432818581941,1.0
110,0.1781256142074339,37.7650227523834,0.8174031309795731,1.0
111,2.66641878742111,36.55961836864419,0.8169587278483362,1.0
112,18.61129558334865,38.867459764687496,0.8138568452511115,1.0
113,1.8328687327159843,37.51430786613243,0.8135513671289921,1.0
114,19.38017006553221,40.01878699720869,0.8103213387847368,1.0
115,6.870812458294444,38.988988935858366,0.809176203375021,1.0
116,19.426771615307896,41.364084596205856,0.8059384081058031,1.0
117,10.443215074096141,40.81828354742356,0.8041978722601204,1.0
118,9.975301354714965,40.23152156385499,0.8025353220343345,1.0
119,17.557303861183176,41.79095859620867,0.7996091047241374,1.0
120,2.9383931290376686,40.19820427839556,0.7991193725359644,1.0
121,0.8964918804104749,38.68642082747242,0.7989699572225627,1.0
122,10.493510912820671,38.41891645750004,0.7972210387370926,1.0
123,0.3031551606256411,37.077943842264176,0.7971705128769884,1.0
124,14.513688332933603,37.97662094829309,0.7947515648214994,1.0
125,19.627381704368904,40.53129997915373,0.7914803345374379,1.0
126,7.001123262572236,39.46832725061566,0.7903134806603426,1.0
127,11.276657074526346,39.29312447331874,0.7884340378145882,1.0
128,17.521183273664494,40.93373065908027,0.7855138406023108,1.0
129,3.527965076238875,39.46482296896385,0.7849258464229376,1.0
130,13.95036483009348,39.964467460994555,0.782600785617922,1.0
131,14.972223582742625,40.709695505011446,0.7801054150207982,1.0
132,7.141807700552993,39.648780126827084,0.7789151137373728,1.0
133,2.14180958399103,38.22977559708514,0.7785581454733742,1.0
134,1.0690032328813115,36.91822571649573,0.778379978267894,1.0
135,18.711860695954414,39.2277404518942,0.7752613348185682,1.0
136,12.018201405105946,39.24933805684169,0.7732583012510506,1.0
137,13.27082276022048,39.585551618489376,0.7710464974576805,1.0
138,12.688603388484594,39.73700301614306,0.7689317302262664,1.0
139,1.3625832597190723,38.281869045925426,0.7687046330163132,1.0
140,18.706956057516493,40.45318419071141,0.7655868070067271,1.0
141,11.34505956620892,40.194969537248554,0.7636959637456923,1.0
142,16.852412599826813,41.51551068787171,0.7608872283123878,1.0
143,19.92279886128231,43.833138763755656,0.7575667618355074,1.0
144,9.077374085612478,42.77381209028158,0.756053866154572,1.0
145,3.273047239764386,41.10355926359072,0.7555083582812779,1.0
146,10.117202489066502,40.51678119927938,0.7538221578664335,1.0
147,3.943375156628781,39.12060515561061,0.753164928673662,1.0
148,2.6573124046679664,37.779157732209576,0.7527220432728841,1.0
149,0.3261128554884829,36.50230545493377,0.7526676911303026,1.0
150,14.859459906331416,37.5601103965191,0.7501911144792474,1.0
151,14.95249634476049,38.53987082626795,0.7476990317551206,1.0
152,1.3258450077073025,37.20346239348578,0.7474780575871695,1.0
153,6.280726612158858,36.37759142190401,0.7464312698184763,1.0
154,1.408600260280699,35.259673826646235,0.7461965031084296,1.0
155,10.98377307051341,35.44013915262697,0.744365874263344,1.0
156,10.503188161340312,35.49929485288946,0.7426153429031206,1.0
157,6.170906929462435,34.83016629092139,0.7415868584148768,1.0
158,18.124611976918665,37.13216525496789,0.7385660897520571,1.0
159,12.639763833926285,37.516585027245405,0.7364594624464027,1.0
160,10.971389557946994,37.46864041284315,0.7346308975200782,1.0
161,6.454591713062065,36.63839391338213,0.7335551322345678,1.0
162,10.133422694271639,36.50141707705171,0.7318662284521892,1.0
163,8.96452939111758,36.15490324138865,0.7303721402203363,1.0
164,15.22452192789683,37.3572735965799,0.7278347198990202,1.0
165,14.330130583639644,38.175072662363554,0.7254463648017468,1.0
166,1.0701358048823773,36.86901730253611,0.7252680088342665,1.0
167,14.761967328591126,37.861272366386416,0.722807680946168,1.0
168,13.038997302836917,38.27529963638166,0.7206345147290285,1.0
169,19.163397439337277,40.62012768692348,0.7174406151558056,1.0
170,15.961056258559053,41.60566808712,0.7147804391127124,1.0
171,1.677843061578299,39.973252851800865,0.7145007986024493,1.0
172,12.50461541543177,40.03958163349932,0.7124166960332107,1.0
173,9.394787799088423,39.41824384804839,0.7108508980666959,1.0
174,6.00207998485012,38.33666910468894,0.7098505514025542,1.0
175,13.378882393184545,38.79294713512668,0.7076207376703567,1.0
176,6.0568574508804325,37.78050764341687,0.7066112614285434,1.0
177,16.556206505895176,39.24353661773364,0.7038518936775608,1.0
178,5.583929109317491,38.130985598939105,0.7029212388260079,1.0
179,7.7616283775658035,37.42031578975954,0.7016276340964136,1.0
180,5.3505853325578006,36.46457184479341,0.7007358698743207,1.0
181,17.637686831809617,38.42899462808398,0.6977962554023525,1.0
182,2.061681680256744,37.128600478782644,0.6974526417889764,1.0
183,12.5227987364452,37.483945312839516,0.6953655086662355,1.0
184,11.883934053603255,37.647829667459476,0.6933848529906349,1.0
185,3.6209711592475236,36.51416102207455,0.692781357797427,1.0
186,3.949818308388986,35.518755566559946,0.6921230547460289,1.0
187,5.486998224761923,34.76795150508936,0.6912085550419019,1.0
188,4.923182480659416,34.033533611959136,0.6903880246284587,1.0
189,5.558664072435975,33.439167713465125,0.6894615806163861,1.0
190,11.73464948761798,33.97227092809114,0.6875058057017831,1.0
191,14.258049597060873,35.107963618404504,0.6851294641022729,1.0
192,11.649692179396958,35.45432053531108,0.6831878487390401,1.0
193,12.86827686906031,36.0648139775679,0.6810431359275301,1.0
194,10.791624749383413,36.122924227126155,0.6792445318026329,1.0
195,12.4686082924159,36.565293731910565,0.6771664304205636,1.0
196,1.3878791921657996,35.42802644523998,0.6769351172218693,1.0
197,10.495200448176782,35.486716125190085,0.6751859171471731,1.0
198,7.558281031379388,35.00932063416417,0.6739262036419432,1.0
199,14.278997343494236,36.047286222102905,0.6715463707513608,1.0
200,1.6924262505508425,34.97120066602815,0.6712642997096023,1.0
201,9.333000081467569,34.84512950463208,0.6697087996960244,1.0
202,12.778279094257336,35.49346072027621,0.6675790865136482,1.0
203,11.721310278801969,35.81800579476808,0.6656255348005145,1.0
204,14.843775672815195,36.93958197753987,0.6631515721883786,1.0
205,16.67332924618812,38.52562286130381,0.6603726839806806,1.0
206,11.184437488604706,38.42397699453849,0.6585086110659132,1.0
207,1.9924457574595111,37.12127769604883,0.6581765367730033,1.0
208,11.054140635242673,37.13109017828118,0.6563341800004628,1.0
209,0.5970132204424949,35.92154540830689,0.6562346777970558,1.0
210,18.383871642805733,38.20905823326777,0.6531706991899215,1.0
211,18.95045638902254,40.47935038346344,0.6500122897917511,1.0
212,1.0166860399559052,38.94175185015551,0.6498428421184251,1.0
213,18.89909949465339,41.11933628222804,0.6466929922026495,1.0
214,4.943704846336001,39.751804830082094,0.6458690413949268,1.0
215,12.764317711497256,39.90590241347431,0.6437416551096773,1.0
216,7.396147709585563,38.96234218154696,0.6425089638247463,1.0
217,8.154203087915592,38.23101824338198,0.6411499299767603,1.0
218,6.990568970643012,37.396596964376954,0.6399848351483198,1.0
219,13.848687098357956,38.07479861142152,0.6376767206319268,1.0
220,2.4194138959161893,36.825854386276895,0.6372734849826075,1.0
221,12.248662956802805,37.143566389942734,0.6352320411564737,1.0
222,10.725913683996172,37.07966199451383,0.6334443888758077,1.0
223,19.8420099248943,39.808749373658486,0.6301373872216586,1.0
224,12.564186870199643,39.906462353385606,0.6280433560766253,1.0
225,8.499946243239515,39.13830697942666,0.6266266983694188,1.0
226,13.349629830236225,39.50660244752732,0.6244017600643794,1.0
227,11.59767665999015,39.40100324187139,0.622468813954381,1.0
228,10.684446853974908,39.1024769634384,0.6206880728120518,1.0
229,2.4918261993729263,37.75432124517337,0.6202727684454897,1.0
230,19.620055021486838,40.32835471111775,0.617002759275242,1.0
231,19.833654564987793,42.72925777403859,0.6136971501810773,1.0
232,15.64152276880997,43.40290434190673,0.6110902297196089,1.0
233,3.6559756284385037,41.696275485673425,0.6104809004482025,1.0
234,17.56391178845966,43.111557910234005,0.6075535818167925,1.0
235,15.805227188236115,43.798454183928186,0.6049193772854199,1.0
236,3.8810708037458097,42.06923587137225,0.6042725321514623,1.0
237,4.903726797762362,40.60277764930595,0.6034552443518352,1.0
238,8.097455585591526,39.69818775398163,0.6021056684209033,1.0
239,10.728414179450148,39.37935768664173,0.6003175993909949,1.0
240,6.554927486261402,38.37109266147901,0.599225111476618,1.0
241,3.7958363451722654,37.17806713092442,0.598592472085756,1.0
242,8.049504554865255,36.60820565361994,0.5972508879932785,1.0
243,13.532963768309083,37.27879617180161,0.5949953940318937,1.0
244,15.636900960881526,38.49604327122562,0.5923892438717469,1.0
245,6.584696680450968,37.58002124783848,0.591291794425005,1.0
246,16.262469479607066,38.96669825880615,0.5885813828450706,1.0
247,3.8882317450825266,37.72121189396021,0.5879333442208902,1.0
248,5.170758345121493,36.716458123200624,0.58707155116337,1.0
249,17.917177294820853,38.755064733021,0.5840853549475665,1.0
250,19.43947191051255,41.158488941314964,0.5808454429624811,1.0
251,7.467843297838694,40.100326882394214,0.5796008024128413,1.0
252,13.991557619694541,40.547931040407114,0.5772688761428922,1.0
253,6.562327446074763,39.42377935146146,0.5761751549018798,1.0
254,18.287243828847213,41.32563428487242,0.5731272809304052,1.0
255,15.898928694259135,42.22083019263654,0.570477459481362,1.0
256,2.987815234484825,40.588017572127086,0.5699794902756145,1.0
257,0.8896518719682245,39.037130619447346,0.5698312149636198,1.0
258,10.42877791120622,38.72101164471524,0.5680930853117521,1.0
259,11.421770739239939,38.65347894844129,0.566189456855212,1.0
260,0.3813402310382519,37.289585257315245,0.566125900150039,1.0
261,10.110036715783899,37.08275515552871,0.5644408940307417,1.0
262,15.786595353033235,38.366645568379944,0.5618097948052362,1.0
263,18.30962441612807,40.38240447413868,0.5587581907358815,1.0
264,13.804640048559037,40.749844895427614,0.556457417394455,1.0
265,11.504331326434308,40.49835679856863,0.5545400288400493,1.0
266,2.894132616749605,39.03228115474511,0.5540576734039243,1.0
267,15.446276433191379,40.01492759577623,0.5514832939983925,1.0
268,8.760350728677293,39.280872285092975,0.5500232355436129,1.0
269,6.205836676188847,38.23790914509898,0.5489889294309147,1.0
270,15.00430974784286,39.1654113406812,0.5464882111396075,1.0
271,19.995275301772196,41.746980550549694,0.5431556652559788,1.0
272,8.445520116113732,40.78555059581154,0.5417480785699599,1.0
273,19.77607829340107,43.11792826289768,0.5384520655210597,1.0
274,4.313644388454161,41.49221071570833,0.5377331247896507,1.0
275,12.529759715793869,41.412938429492804,0.5356448315036851,1.0
276,16.938535379082783,42.64078439442792,0.532821742273838,1.0
277,10.72017849861748,42.025928225407334,0.5310350458574018,1.0
278,19.04079562496715,43.94885438318428,0.5278615799199072,1.0
279,3.7816018238016857,42.196974068403655,0.5272313129492736,1.0
280,3.5574069222985805,40.60382810167147,0.5266384117955571,1.0
281,18.10035556205017,42.31967400623073,0.5236216858685487,1.0
282,2.830723066795613,40.667836536416544,0.5231498986907495,1.0
283,4.508874634328109,39.304352387455765,0.5223984195850281,1.0
284,11.620072060178597,39.22417789554762,0.5204617409083316,1.0
285,13.919071185457707,39.73916553265125,0.5181418957107553,1.0
286,10.428791171914003,39.35284583246004,0.5164037638487696,1.0
287,1.6286142150853378,37.94408509182982,0.5161323281462554,1.0
288,4.389370572398943,36.84234232286526,0.515400766384189,1.0
289,9.705693716716121,36.60011299580576,0.5137831507647362,1.0
290,19.95557297238209,39.42235062278585,0.5104572219360058,1.0
291,18.898811743107363,41.55176641352139,0.5073074199788213,1.0
292,18.89987101668298,43.46864101664178,0.5041574414760408,1.0
293,0.05453381900868637,41.62180665435176,0.504148352506206,1.0
294,8.513236926885888,40.68437801864952,0.5027294796850584,1.0
295,4.34162472039403,39.30443726891193,0.5020058755649928,1.0
296,6.8784834091795695,38.34712888212432,0.5008594616634628,1.0
297,13.07442243251799,38.721821213351184,0.4986803912580432,1.0
298,1.8637705370700064,37.384375498164566,0.4983697628351982,1.0
299,16.78805607653394,38.96432621663659,0.4955717534891092,1.0
300,6.136798547192194,37.944496559061136,0.49454895373124386,1.0
301,3.300324305191744,36.75896830834942,0.4939988996803786,1.0
302,2.7332800246063704,35.657779674443596,0.49354335300961083,1.0
303,5.232512732940058,34.86579360200304,0.49267126755412083,1.0
304,16.320545143058375,36.542816179468794,0.48995117669694443,1.0
305,13.441241296936221,37.19520423754655,0.4877109698141217,1.0
306,17.597487275644024,39.072399397956424,0.484778055268181,1.0
307,15.571724125991654,40.089945380720685,0.48218276791384906,1.0
308,0.3312508254766833,38.58204811374241,0.4821275594429363,1.0
309,0.3993163868476124,37.225437838136216,0.482061006711795,1.0
310,9.553272876445105,36.91554428084081,0.48046879456572084,1.0
311,14.947841951164225,37.95836964272658,0.4779774875738601,1.0
312,0.05318918254078042,36.662560969345314,0.4779686227101033,1.0
313,0.1181391403201082,35.49644444097554,0.4779489328533833,1.0
314,9.973488965421138,35.441504818311756,0.47628668469247976,1.0
315,14.992171321153858,36.645006345708865,0.47378798947228745,1.0
316,11.577219123974844,36.82082573758326,0.471858452951625,1.0
317,6.21700333170593,36.025254468089365,0.470822285729674,1.0
318,3.041543699767084,35.01523890205635,0.47031536177971284,1.0
319,10.226271976644465,35.059481397253755,0.4686109831169388,1.0
320,12.15524850085144,35.53103391870289,0.46658510836679684,1.0
321,12.641190412888701,36.07592747738169,0.46447824329798204,1.0
322,0.6023986537502757,34.97196357102392,0.464377843522357,1.0
323,2.666598348179572,34.04587468142667,0.46393341046432707,1.0
324,14.413498182896877,35.21877651196772,0.4615311607671776,1.0
325,9.147994360312415,35.03375686893403,0.4600064950404589,1.0
326,9.482674862803186,34.92959240757702,0.4584260492299917,1.0
327,11.024347375374594,35.1519955173486,0.4565886580007626,1.0
328,10.184001194512716,35.173934768912105,0.4548913244683438,1.0
329,8.726511336941819,34.91806129315864,0.4534369059121868,1.0
330,17.11498160657921,36.85548111777822,0.450584408977757,1.0
331,8.043112901783775,36.316849657508804,0.449243890160793,1.0
332,18.87950502223533,38.749521790604014,0.44609730599042047,1.0
333,19.63995637085215,41.23184847403337,0.4428239799286118,1.0
334,13.485267627478772,41.427188056477306,0.44057643532403196,1.0
335,4.3140224462557715,39.970577147497565,0.43985743158298934,1.0
336,3.751299965192305,38.61424194703633,0.43923221492212394,1.0
337,5.158929581426381,37.51896329659385,0.43837239332521954,1.0
338,11.020450878810937,37.481570342657314,0.4365356515120844,1.0
339,13.313502031464381,38.00590667180965,0.43431673450684033,1.0
340,4.877952495003353,36.94326021006378,0.43350374242433976,1.0
341,0.41149034019455577,35.75062743205813,0.433435160700974,1.0
342,11.868099040499143,36.084082437203286,0.43145714419422415,1.0
343,14.014454915208127,36.93972365918697,0.4291214017083561,1.0
344,6.253347067269006,36.13679478870549,0.4280791771971446,1.0
345,18.972908245882422,38.62282778290167,0.42491702582283086,1.0
346,15.686163485022115,39.72110225339992,0.42230266524199384,1.0
347,7.907155251926781,38.87422306984066,0.4209848060333394,1.0
348,12.400597131413502,39.0245488550128,0.41891803984477044,1.0
349,2.2302254323219928,37.67183302430128,0.4185463356060501,1.0
350,6.7359736904908445,36.858383137461,0.41742367332430164,1.0
351,18.625077604576973,39.141479981480046,0.4143194937235388,1.0
352,11.61656683476634,39.07677823359798,0.41238339925107775,1.0
353,8.116738165613013,38.32791479472937,0.4110306095568089,1.0
354,12.387656475132406,38.52966364471533,0.40896600014428686,1.0
355,19.928830788399054,41.148280246170216,0.40564452834622033,1.0
356,4.753255977013337,39.75938664538332,0.4048523190167181,1.0
357,19.787929619781085,42.199069567219084,0.40155433074675456,1.0
358,5.956131873303132,40.83391767941895,0.40056164210120404,1.0
359,4.501620006891896,39.45317173834155,0.3998113721000554,1.0
360,11.154389688968095,39.252058657840976,0.39795230715189406,1.0
361,9.088068850645154,38.65278274639755,0.39643762901011986,1.0
362,18.38562149322926,40.66781524868073,0.3933733587612483,1.0
363,6.899968828820116,39.577129422199555,0.3922233639564449,1.0
364,13.762506990651387,40.01348246665688,0.38992961279133637,1.0
365,17.33983697411128,41.51883368287876,0.3870396399623178,1.0
366,11.202525813072196,41.12191616051637,0.3851725523268058,1.0
367,8.281656130918126,40.19558282717247,0.38379227630498614,1.0
368,0.9694798302012742,38.685423455866896,0.38363069633328595,1.0
369,2.4057926827452114,37.37475949460371,0.38322973088616175,1.0
370,17.19960774734349,39.095548611768116,0.38036312959493784,1.0
371,10.718143139161906,38.83477967410694,0.37857677240507753,1.0
372,8.940643693530834,38.25065280324297,0.3770866651228224,1.0
373,17.878050982894898,40.121834592388566,0.3741069899590066,1.0
374,0.5386975028970209,38.61255308314598,0.3740172070418571,1.0
375,14.890011848252335,39.468422303242335,0.3715355384004817,1.0
376,17.074679306042007,40.93702680695989,0.3686897585161414,1.0
377,9.573669889671557,40.25987567782794,0.3670941468678628,1.0
378,17.868012130427395,41.92654668497615,0.36411614484612487,1.0
379,9.42123251552391,41.121488237594185,0.36254593942687086,1.0
380,14.336917830976812,41.56481154275657,0.3601564531217081,1.0
381,12.767275006032913,41.538363499277644,0.3580285739540359,1.0
382,0.8660977401048897,39.89202840230403,0.3578842243306851,1.0
383,6.471301824761526,38.821603035145245,0.3568056740265582,1.0
384,9.528894319121337,38.34744100108055,0.35521752497337133,1.0
385,17.749757760070505,40.16323590638432,0.35225923201335957,1.0
386,14.488734477990317,40.74614658348295,0.34984444293369454,1.0
387,3.870408991313039,39.32133258273502,0.3491993747684757,1.0
388,9.480574254163246,38.78801220634855,0.34761927905944845,1.0
389,4.099904025584504,37.57730311590373,0.34693596172185104,1.0
390,15.276693443969634,38.653346430123605,0.3443898461478561,1.0
391,4.27907071220093,37.471116248711404,0.3436766676958226,1.0
392,9.239434272376677,37.07767608057595,0.3421367619837598,1.0
393,1.5500688376253646,35.893935606532125,0.3418784171774889,1.0
394,16.640829023710793,37.57371395184267,0.3391049456735371,1.0
395,8.816460892383798,37.09364238332773,0.33763553552480646,1.0
396,8.791826246704002,36.657240232517296,0.33617023115035577,1.0
397,14.946305784063318,37.72543677517281,0.33367918018634524,1.0
398,3.479125076533325,36.57393621063716,0.333099326006923,1.0
399,12.649159225474754,37.01655488068757,0.3309911328026772,1.0
400,6.004184432293291,36.17540169958875,0.329990435397295,1.0
401,10.171812353329653,36.09251919514337,0.3282951333384067,1.0
402,14.496030831772266,37.08461637438595,0.325879128199778,1.0
403,4.133266358607539,36.04699364485933,0.3251902504733434,1.0
404,16.82924545130352,37.774529304975594,0.32238537623145946,1.0
405,4.852040181625778,36.732499313719146,0.32157670286785517,1.0
406,6.898846433379808,36.03519020346081,0.32042689512895856,1.0
407,12.394065693335934,36.467799827221995,0.3183612175134026,1.0
408,16.363174294765752,37.998554574508624,0.3156340217976083,1.0
409,13.182416111429653,38.43646006240656,0.31343695244570335,1.0
410,13.773180246430767,38.98981899717261,0.31114142240463155,1.0
411,12.661135349784695,39.19388058091103,0.3090312331796674,1.0
412,9.25707749087982,38.63142735954146,0.30748838693118746,1.0
413,3.0306823607817757,37.36013497930686,0.3069832732043905,1.0
414,4.829753493574116,36.35738666946308,0.30617831428879483,1.0
415,4.51532880211526,35.42552994442889,0.3054257594884423,1.0
416,9.51725108661809,35.28875763244333,0.30383955097400595,1.0
417,4.667196458777674,34.47770909704727,0.303061684897543,1.0
418,19.538162951937416,37.34733630270714,0.2998053244055534,1.0
419,3.0368827570389567,36.20482924123643,0.29929917727938027,1.0
420,5.407187552034407,35.376723089341546,0.2983979793540412,1.0
421,12.546939607531634,35.91330771555785,0.29630682275278597,1.0
422,4.819506716112296,35.05425339386858,0.29550357163343394,1.0
423,17.072055842686794,36.963378961439886,0.29265822899298616,1.0
424,15.524975537853027,38.177289719805245,0.29007073307001063,1.0
425,19.87962628809382,40.81155616136743,0.286757462021995,1.0
426,12.865048167336155,40.88549518870948,0.28461328732743896,1.0
427,15.922575386376252,41.83222973918688,0.2819595247630429,1.0
428,14.113596537235264,42.140942837426785,0.2796072586735037,1.0
429,9.160527624524853,41.26600121728094,0.27808050406941626,1.0
430,5.118917242681351,39.901434232927045,0.277227351195636,1.0
431,12.60763484996389,40.00081537473458,0.27512607872064204,1.0
432,11.133970065830452,39.740386731529206,0.27327041704300364,1.0
433,16.28008498326315,40.91675972899899,0.2705570695457931,1.0
434,13.880884735230685,41.25187336642669,0.268243588756588,1.0
435,9.697124596279815,40.56702828414177,0.2666274013238747,1.0
436,5.914053087633613,39.36008569496108,0.2656417258092691,1.0
437,2.3286454816367175,37.978303023256444,0.2652536182289963,1.0
438,14.110593980456636,38.67156134574379,0.26290185256558685,1.0
439,10.340460458205703,38.373656436046566,0.26117844248921923,1.0
440,14.525584189801716,39.14621675299209,0.25875751179091894,1.0
441,8.62610407470067,38.47569179276856,0.25731982777846885,1.0
442,18.52533231631316,40.56000198779007,0.25423227239241664,1.0
443,10.78390855613312,40.16692862648148,0.2524349542997278,1.0
444,16.881509788767303,41.50008949131579,0.24962136933493323,1.0
445,1.6470710746586525,39.87720897343398,0.24934685748915678,1.0
446,4.99927076750279,38.63941515815866,0.248513645694573,1.0
447,4.105371199220991,37.44401436917673,0.2478294171613695,1.0
448,17.271704075130828,39.182730548847964,0.24495079981551435,1.0
